"","Year","Origin","percentDelayedFlights","percentTotalFlights","avgDelayTime","Origin2"
"733",2006,"MCI",0.850452781371281,0.0019325,8.93306966839063,"Other"
"734",2006,"MCN",0.7,3.5e-05,1.46938775510204,"Other"
"735",2006,"MCO",0.868486060463475,0.0042505,10.4105377217933,"Other"
"736",2006,"MDT",0.802698145025295,0.0002965,11.1344537815126,"Other"
"737",2006,"MDW",0.793901912843377,0.0034765,17.0974637681159,"Other"
"738",2006,"MEI",0.584415584415584,3.85e-05,9.88888888888889,"Other"
"739",2006,"MEM",0.889359129383313,0.001654,9.40448674371176,"Other"
"740",2006,"MFE",0.934844192634561,0.0001765,9.96363636363636,"Other"
"741",2006,"MFR",0.909738717339667,0.0002105,11.733681462141,"Other"
"742",2006,"MGM",0.768518518518518,0.000108,21.6144578313253,"Other"
"743",2006,"MHT",0.806834030683403,0.000717,12.8107173725151,"Other"
"744",2006,"MIA",0.905422715627669,0.002342,12.6670596557416,"Other"
"745",2006,"MKE",0.925162050677666,0.0008485,7.33184713375796,"Other"
"746",2006,"MLB",0.872611464968153,7.85e-05,11.2919708029197,"Other"
"747",2006,"MLI",0.866071428571429,0.000224,14.7860824742268,"Other"
"748",2006,"MLU",0.808383233532934,8.35e-05,11.2592592592593,"Other"
"749",2006,"MOB",0.872448979591837,0.000196,9.23391812865497,"Other"
"750",2006,"MOD",0.901840490797546,8.15e-05,11.6802721088435,"Other"
"751",2006,"MOT",0.955223880597015,3.35e-05,-1.40625,"Other"
"752",2006,"MQT",0.9375,3.2e-05,14.8833333333333,"Other"
"753",2006,"MRY",0.891585760517799,0.000309,8.73139745916516,"Other"
"754",2006,"MSN",0.888531618435155,0.0004665,10.7901085645356,"Other"
"755",2006,"MSO",0.891156462585034,0.000147,2.5,"Other"
"756",2006,"MSP",0.920454545454545,0.0044,8.79061728395062,"Other"
"757",2006,"MSY",0.880195599022005,0.0010225,8.84222222222222,"MSY"
"758",2006,"MTJ",0.925465838509317,8.05e-05,3.0738255033557,"Other"
"759",2006,"MYR",0.808823529411765,0.000238,13.1506493506494,"Other"
"760",2006,"OAJ",0.5,2e-06,15,"Other"
"761",2006,"OAK",0.774476831091181,0.002676,11.1831121833534,"Other"
"762",2006,"OGG",0.91816009557945,0.000837,1.89720234222511,"Other"
"763",2006,"OKC",0.832778147901399,0.0007505,10.544,"Other"
"764",2006,"OMA",0.85077399380805,0.0008075,9.92430858806405,"Other"
"765",2006,"OME",0.896103896103896,3.85e-05,10.9710144927536,"Other"
"766",2006,"ONT",0.793944160440425,0.0012715,8.73155027241208,"Other"
"767",2006,"ORD",0.891454699147007,0.013013,19.2739537088919,"Other"
"768",2006,"ORF",0.846582984658299,0.000717,12.330313014827,"Other"
"769",2006,"OTZ",0.880434782608696,4.6e-05,14.4197530864198,"Other"
"770",2006,"OXR",0.919642857142857,5.6e-05,3.75728155339806,"Other"
"771",2006,"PBI",0.905503634475597,0.000963,9.96731651376147,"Other"
"772",2006,"PDX",0.880204528853177,0.0020535,6.83098201936376,"Other"
"773",2006,"PFN",0.686046511627907,8.6e-05,29.9152542372881,"Other"
"774",2006,"PHF",0.837974683544304,0.0001975,14.1691842900302,"Other"
"775",2006,"PHL",0.883252075372249,0.0037945,15.944950022378,"Other"
"776",2006,"PHX",0.799552513819426,0.007598,11.3869135802469,"Other"
"777",2006,"PIA",0.847352024922118,0.0001605,10.0919117647059,"Other"
"778",2006,"PIH",0.961538461538462,6.5e-05,-4.456,"Other"
"779",2006,"PIT",0.858490566037736,0.001643,10.8082240340305,"Other"
"780",2006,"PNS",0.880239520958084,0.000334,10.1003401360544,"Other"
"781",2006,"PSC",0.916666666666667,7.8e-05,0.818181818181818,"Other"
"782",2006,"PSE",0.916666666666667,1.8e-05,0.515151515151515,"Other"
"783",2006,"PSG",0.981132075471698,2.65e-05,7.76923076923077,"Other"
"784",2006,"PSP",0.911134903640257,0.000467,6.62632197414806,"Other"
"785",2006,"PVD",0.817039868924085,0.0009155,9.3322192513369,"Other"
"786",2006,"PWM",0.818348623853211,0.0002725,19.9304932735426,"Other"
"787",2006,"RAP",0.93491124260355,0.000169,8.72151898734177,"Other"
"788",2006,"RDD",0.896103896103896,7.7e-05,14.0942028985507,"Other"
"789",2006,"RDM",0.916083916083916,0.000143,5.58396946564886,"Other"
"790",2006,"RDU",0.868421052631579,0.002052,12.7039842873176,"Other"
"791",2006,"RFD",0.939393939393939,1.65e-05,1.58064516129032,"Other"
"792",2006,"RIC",0.860014892032762,0.0006715,13.2961038961039,"Other"
"793",2006,"RNO",0.817656332107199,0.0009515,10.6921593830334,"Other"
"794",2006,"ROA",0.745098039215686,0.000153,19.7894736842105,"Other"
"795",2006,"ROC",0.870491803278688,0.00061,14.9981167608286,"Other"
"796",2006,"RST",0.935643564356436,0.000101,10.957671957672,"Other"
"797",2006,"RSW",0.903703703703704,0.000945,9.2019906323185,"Other"
"798",2006,"SAN",0.863167615822687,0.0032485,7.2132667617689,"Other"
"799",2006,"SAT",0.819317798041202,0.0014805,8.12737015663644,"Other"
"800",2006,"SAV",0.81789802289282,0.0004805,13.1743002544529,"Other"
"801",2006,"SBA",0.873653281096964,0.0005105,6.52466367713004,"Other"
"802",2006,"SBN",0.824074074074074,5.4e-05,27.0224719101124,"Other"
"803",2006,"SBP",0.88715953307393,0.000257,9.15131578947368,"Other"
"804",2006,"SCC",0.972972972972973,1.85e-05,8.94444444444444,"Other"
"805",2006,"SCE",0.705882352941177,3.4e-05,2.41666666666667,"Other"
"806",2006,"SDF",0.835708927231808,0.0006665,12.5754039497307,"Other"
"807",2006,"SEA",0.903212958045672,0.003766,11.277818609437,"Other"
"808",2006,"SFO",0.924997298173565,0.0046265,11.9355064844024,"Other"
"809",2006,"SGF",0.898791540785498,0.000331,14.2638655462185,"Other"
"810",2006,"SGU",0.923076923076923,0.0001365,-0.30952380952381,"Other"
